2,4,6,8,10,12,14,16,18,20
1.545993600029760273e-02,1.020243699986167485e-02,1.131136100002549938e-02,1.168440199990072870e-02,1.164586999993844074e-02,1.044143299986899365e-02,1.096666500006904243e-02,1.049551799997061607e-02,1.084496300018145121e-02,1.264639300006820122e-02,1.101035700003194506e-02,1.060325699972963776e-02,9.660875999998097541e-03,9.422681999694759725e-03,1.138521900020350586e-02,1.061673800040807691e-02,1.142920700021932134e-02,1.076963299965427723e-02,1.153154600024208776e-02,1.042161300028965343e-02,1.067570300028819474e-02,1.071978799973294372e-02,1.066051899988451623e-02,9.474803999637515517e-03,1.108990600005199667e-02,1.067150399967431440e-02,1.075893100005487213e-02,1.176066099969830248e-02,1.060271100004683831e-02,9.433658000034483848e-03,1.111578900008680648e-02,1.046759400014707353e-02,1.026536300014413428e-02,1.073829100005241344e-02,9.671980999883089680e-03,1.136845800010632956e-02,1.186188300016510766e-02,1.176344199984669103e-02,1.045673799990254338e-02,9.382939000261103502e-03,2.247465799973724643e-02,1.133623999976407504e-02,1.160231199992267648e-02,1.134436699976504315e-02,1.200979399982315954e-02,1.193064900007811957e-02,4.408997900009126170e-02,1.194627800032321829e-02,1.088606500024980051e-02,9.386517000166350044e-03,1.107841000020926003e-02,1.167420100000526872e-02,9.969902999728219584e-03,1.104206000036356272e-02,1.244045499970525270e-02,1.140476299997317255e-02,1.091999800019038958e-02,9.373350999794638483e-03,1.187239199998657568e-02,1.108508300012545078e-02,9.514269000192143722e-03,9.733326000059605576e-03,1.131670200038570329e-02,1.192493200005628751e-02,9.666624000146839535e-03,1.042935399982525269e-02,1.141686699975252850e-02,1.145477999989452655e-02,1.123265199976231088e-02,1.115226100000654696e-02,1.098531600018759491e-02,9.527803999844763894e-03,1.045939400000861497e-02,1.111924199994973605e-02,1.036724699997648713e-02,1.039106300004277728e-02,9.374260999720718246e-03,1.138605400001324597e-02,1.020554699971398804e-02,1.068294200013042428e-02,1.070366600015404401e-02,1.247469000009004958e-02,1.075167599992710166e-02,1.048200700006418629e-02,1.101992100029747235e-02,9.423213999980362132e-03,1.140070199971887632e-02,1.166499800001474796e-02,2.212911300011910498e-02,9.475505999944289215e-03,1.178555199976472068e-02,9.423396999864053214e-03,1.112260800027797814e-02,1.037934399982987088e-02,1.074620400004278054e-02,9.378307000133645488e-03,1.620696400004817406e-02,9.441782999601855408e-03,1.110287100027562701e-02,1.107355700014522881e-02
2.316129300015745685e-02,2.397349400007442455e-02,2.648633299986613565e-02,2.264980700010710279e-02,2.669004500012306380e-02,2.446873199960464262e-02,2.305169200008094776e-02,2.231703699999343371e-02,2.352559399969322840e-02,4.078286899994054693e-02,2.528072699988115346e-02,2.484326800004055258e-02,3.652625099994111224e-02,2.268359300023803371e-02,2.634243500006050454e-02,2.648314999987633200e-02,2.895437099959963234e-02,2.463343899989922647e-02,2.265627899987521232e-02,2.315402400017774198e-02,2.431814999999915017e-02,2.203347199974814430e-02,2.501535000010335352e-02,2.750406999984988943e-02,2.666297100040537771e-02,2.297367199980726582e-02,2.667718899965620949e-02,2.416184200001225690e-02,2.528347499992378289e-02,2.371245000040289597e-02,2.660060400012298487e-02,2.396465900028488250e-02,3.201313199997457559e-02,2.333553600010418450e-02,2.649118199997246847e-02,2.382436300013068831e-02,2.536727999995491700e-02,2.366561200005889987e-02,2.311780099989846349e-02,2.454766499977267813e-02,2.433392700004333165e-02,2.359631199988143635e-02,2.416657100002339575e-02,3.301382200015723356e-02,2.233217499997408595e-02,2.457063100018785917e-02,2.342421899993496481e-02,2.502034100007222150e-02,2.691024199975800002e-02,2.344726100000116276e-02,2.629463099992790376e-02,2.565088800020021154e-02,2.672475100007432047e-02,3.002375599999140832e-02,2.905953700019381358e-02,2.314629200009221677e-02,2.829541500022969558e-02,2.416686900005515781e-02,2.264383800002178759e-02,3.282781300003989600e-02,2.250075099982495885e-02,3.144575899978008238e-02,2.503384600004210370e-02,2.764891100014210679e-02,2.315457700024126098e-02,3.102799899988895049e-02,2.246868500014898018e-02,2.237695599978906102e-02,2.475066199986031279e-02,2.317466299973602872e-02,2.309886400007599150e-02,2.434565099974861369e-02,2.210513399995761574e-02,2.380490699988513370e-02,2.718198999991727760e-02,2.527493099978528335e-02,2.407122500017067068e-02,2.422538600012558163e-02,2.361309499974595383e-02,2.825308399997084052e-02,2.337091500021415413e-02,2.475932000015745871e-02,2.359865499965962954e-02,4.047907800031680381e-02,2.354094699967390625e-02,2.556866699978854740e-02,2.277775799984738114e-02,2.331700100012312760e-02,2.327627199974813266e-02,2.371522899966294062e-02,2.325343599977713893e-02,2.323242100010247668e-02,2.363255799991748063e-02,2.246831999991627526e-02,2.323060999970039120e-02,2.672218799989423133e-02,2.438282299999627867e-02,2.581657199971232330e-02,2.213273899997147964e-02,2.521703699994759518e-02
5.735099399998944136e-02,6.581530599987672758e-02,6.161966399986340548e-02,6.754921300034766318e-02,5.672576799997841590e-02,4.816019999998388812e-02,6.151412199960759608e-02,6.225201300003391225e-02,5.497017599964237888e-02,6.868815999996513710e-02,5.789006200029689353e-02,6.149744699996517738e-02,7.437763000007180381e-02,7.112429599965253146e-02,5.748535099974105833e-02,6.721144400034972932e-02,4.616504399973564432e-02,4.653600099982213578e-02,4.535664700006236671e-02,4.620610599977226229e-02,6.065825000041513704e-02,6.630362200030504027e-02,5.374947299969790038e-02,6.582044500009942567e-02,6.991998500006957329e-02,6.049811699995188974e-02,4.842326900006810320e-02,4.793972999959805747e-02,8.262349300002824748e-02,5.079331500019179657e-02,5.721529199990982306e-02,5.847133099996426608e-02,6.721848999995927443e-02,5.452247599987458671e-02,4.820065700005216058e-02,6.221084100025109365e-02,7.750841899996885331e-02,4.545313300013731350e-02,6.333086299991919077e-02,5.611829600002238294e-02,4.680759400025635841e-02,5.277934500008996110e-02,6.275721300016812165e-02,4.668210899990299367e-02,6.817697900032726466e-02,5.666271899963248870e-02,5.764960599981350242e-02,6.149395900001763948e-02,5.613015400012955070e-02,5.345626899998023873e-02,6.294454899989432306e-02,6.177931799993530149e-02,6.310063199998694472e-02,4.704992300003141281e-02,4.806968599996253033e-02,6.462283400014712242e-02,5.572604899998623296e-02,6.500526600029843394e-02,4.599830699999074568e-02,5.670271400003912277e-02,4.704905200014763977e-02,6.259826599989537499e-02,5.250239199995121453e-02,5.626176300029328559e-02,5.956921799997871858e-02,5.971318600040831370e-02,5.969502299967643921e-02,4.661827900008574943e-02,6.756599500022275606e-02,5.195968099997116951e-02,5.024997599957714556e-02,6.688759000007848954e-02,4.965322799989735358e-02,6.760222299999441020e-02,7.787758499989649863e-02,5.849458800003048964e-02,6.077649500002735294e-02,5.609564199994565570e-02,5.651462600008017034e-02,6.115188500007207040e-02,5.880466200005685096e-02,5.030206000037651393e-02,5.027881999967576121e-02,5.673171899979934096e-02,9.563814800003456185e-02,5.875231899972277461e-02,5.282313899988366757e-02,5.310986299991782289e-02,5.235772499963786686e-02,6.012086800001270603e-02,6.051232700019681943e-02,5.500551399973119260e-02,5.499374000009993324e-02,5.267727999989801901e-02,4.782086700015497627e-02,6.548407099990072311e-02,6.355797500009430223e-02,5.636741300031644641e-02,5.324415499990209355e-02,6.106794400011494872e-02
1.184847220001756796e-01,1.612371870000970375e-01,9.452322299966908759e-02,1.093985490001614380e-01,1.056205840000075113e-01,1.394066980001298361e-01,1.075550360001216177e-01,1.150990219998675457e-01,1.735206090002066048e-01,9.732016400039356085e-02,1.590826770002422563e-01,1.386690260001159913e-01,1.121147659996495349e-01,1.175681419999818900e-01,1.183341109999673790e-01,1.196689579996927932e-01,1.026828300000488525e-01,1.186118399996303197e-01,1.236743889999161183e-01,1.200333429997044732e-01,1.182047480001529038e-01,1.020256179999705637e-01,1.268771939999169263e-01,1.112203930001669505e-01,1.242266690001088136e-01,1.491347159999349969e-01,1.264088789998822904e-01,1.119540270001380122e-01,1.151225060002616374e-01,1.121592629997394397e-01,1.242340379999404831e-01,1.514619260001381917e-01,1.347639189998517395e-01,1.279811790000167093e-01,2.128862919998937286e-01,1.090797229999225237e-01,1.081910390003031353e-01,1.263539719998334476e-01,1.143704579999393900e-01,1.688951940000151808e-01,1.064857389997087012e-01,1.259478189999754250e-01,1.044355029998769169e-01,1.217486109999299515e-01,1.149035369999182876e-01,1.395111940000788309e-01,9.232828299991524545e-02,1.350300910003170429e-01,1.310883460000695777e-01,1.249023430000306689e-01,1.119159640002180822e-01,1.137246379998941848e-01,1.848440290000326058e-01,1.355072709998239588e-01,1.131183729999065690e-01,1.547679949999292148e-01,1.230630449999807752e-01,1.169558660003531259e-01,1.376815280000300845e-01,1.935634249998656742e-01,1.555827509996561275e-01,1.206229639997218328e-01,1.290767719997347740e-01,1.515147300001444819e-01,1.105336290002014721e-01,9.875425300015194807e-02,1.220503879999341734e-01,1.636752629997317854e-01,1.073363809996408236e-01,1.021165010001823248e-01,1.367718139999851701e-01,1.238999199999852863e-01,9.133835900001940900e-02,1.226258140000027197e-01,1.130929529999775696e-01,1.361580190000495350e-01,1.246748530002150801e-01,1.198844220002683869e-01,8.872380100001464598e-02,1.103333749997545965e-01,1.219762679997984378e-01,1.278275730001041666e-01,2.016015920003155770e-01,1.346011290002024907e-01,1.619516060000023572e-01,2.188855199997306045e-01,1.334226950002630474e-01,1.113110319997758779e-01,1.538895659996342147e-01,1.678628509998816298e-01,1.302090629997110227e-01,1.275573369998710405e-01,1.064319959996282705e-01,1.272790479997638613e-01,2.253061930000512803e-01,1.595388499999899068e-01,1.330130169999392820e-01,1.177673580000373477e-01,1.108135059998858196e-01,1.121563570000034815e-01
2.886982889999671897e-01,3.447203149999040761e-01,2.334905339998840645e-01,3.187518260001525050e-01,3.823926869999922928e-01,2.010779370002637734e-01,2.524698610000086774e-01,1.740080100003069674e-01,2.846414620003088203e-01,3.998793249998016108e-01,3.826441789997261367e-01,3.149582839996583061e-01,2.654872799998884147e-01,3.168802049999612791e-01,2.995874770003865706e-01,2.016246610000962391e-01,3.394570949999433651e-01,2.157909219999964989e-01,2.314031699997940450e-01,3.637583110003106412e-01,2.988768069999423460e-01,2.124298399999133835e-01,2.332413740000447433e-01,2.725074380000478413e-01,2.271112769999490411e-01,5.165660270004082122e-01,2.490462870000555995e-01,2.563134219999483321e-01,3.246529709999776969e-01,2.316002319998915482e-01,2.620827819996520702e-01,2.493508009997640329e-01,2.891318040001351619e-01,4.440473380000184989e-01,2.975761930001681321e-01,3.053889749999143532e-01,2.217786460000752413e-01,1.857059159997334064e-01,3.240971049999643583e-01,2.107824270001401601e-01,2.984886189997268957e-01,2.946444230001361575e-01,3.594031289999293222e-01,2.867046360001950234e-01,2.237381579998327652e-01,2.517859529998531798e-01,4.555221219998202287e-01,1.894667169999593170e-01,2.525303699999312812e-01,2.727489740000237362e-01,2.862451240002883424e-01,3.000741549999474955e-01,2.967178089998014912e-01,2.175148829996942368e-01,4.302128119998087641e-01,2.852484490003917017e-01,2.736243519998424745e-01,3.133442060002380458e-01,3.696181700001943682e-01,2.843423550002626143e-01,3.198544659999242867e-01,2.432680640004036832e-01,4.207730540001648478e-01,2.020806119999178918e-01,2.256647409999459342e-01,2.667799759997251385e-01,2.952045570000336738e-01,3.365955519998351519e-01,2.603712049999558076e-01,3.410901860002013564e-01,2.906578269999045006e-01,2.701281829999970796e-01,2.911378139997395920e-01,3.302086359999520937e-01,3.148161969998000131e-01,2.089083380001284240e-01,2.650022660000104224e-01,3.608837290003066300e-01,3.037134490000426013e-01,2.553056770002513076e-01,2.546177220001482056e-01,2.609784770002079313e-01,3.276375189998361748e-01,2.451483599998027785e-01,4.276114470003449242e-01,4.636505349999424652e-01,3.209338609999576875e-01,2.506621640000048501e-01,4.222354799999266106e-01,3.044306450001386111e-01,2.479281639998589526e-01,2.289984200001526915e-01,3.865092450000702229e-01,1.656111020001844736e-01,2.461155390001295018e-01,3.414817329999095818e-01,3.532370090001677454e-01,3.913865710001118714e-01,4.363351460001467785e-01,3.734738299999662559e-01
8.339076460001706437e-01,6.352232320000439358e-01,5.557507959997565194e-01,4.279064429997561092e-01,4.508429940001406067e-01,6.239775689996349683e-01,4.442316099998606660e-01,5.760563730000285432e-01,6.908618590000514814e-01,7.762434100000064063e-01,6.654035980000116979e-01,5.077489299997068883e-01,6.124603619996378256e-01,7.047495929996330233e-01,4.741693299997677968e-01,4.800416610000866058e-01,5.866317720001461566e-01,5.893808480000188865e-01,7.585801379996155447e-01,4.731415559999732068e-01,4.821917210001629428e-01,6.361134040002980328e-01,6.740435159999833559e-01,5.334234530000685481e-01,6.978970640002444270e-01,5.943996030000562314e-01,4.667975400002433162e-01,4.873700419998385769e-01,7.028850920000877522e-01,3.996556950000922370e-01,5.563979429998653359e-01,5.448198000003685593e-01,6.693268870003521442e-01,6.336044320000837615e-01,4.256187080000017886e-01,4.544699610000861867e-01,3.865505450003183796e-01,4.744378230002439523e-01,4.985006930000963621e-01,9.688210150002305454e-01,8.222834479997800372e-01,6.008254669995949371e-01,4.587271820000751177e-01,4.834874489997673663e-01,5.754767880002873426e-01,4.271987900001477101e-01,4.830517169998529425e-01,3.808697409999695083e-01,5.172807670001020597e-01,5.234623839996856987e-01,8.049501919999784150e-01,5.385731179999311280e-01,4.636212350001187588e-01,5.107568540001921065e-01,7.971282970001993817e-01,6.077618100002837309e-01,6.267296500000156811e-01,4.564607150000483671e-01,6.530843450000247685e-01,7.436032010000417358e-01,4.410979599997517653e-01,5.829949579997446563e-01,6.283646669999143342e-01,4.311708670002190047e-01,5.369440129998110933e-01,9.785061190000305942e-01,4.245407759999579866e-01,6.859321530000670464e-01,5.632592379997731769e-01,4.704114739997748984e-01,4.771171070001400949e-01,6.308831809997172968e-01,8.466922130000966717e-01,4.373399559999597841e-01,6.259121010002672847e-01,4.256302799999502895e-01,4.757345900002292183e-01,7.582370250001986278e-01,4.261607139997067861e-01,4.987376479998602008e-01,5.383474740001474856e-01,3.866934200000287092e-01,5.470909939999728522e-01,5.707404290001250047e-01,6.856204460000299150e-01,9.146171329998651345e-01,5.431735010001830233e-01,5.248944229997505317e-01,5.070319290002771595e-01,5.858872820003853121e-01,6.449873739998110977e-01,9.998728040000059991e-01,7.355732430000898603e-01,1.044189214999732940e+00,4.386634580000645656e-01,3.975144139999429171e-01,6.052457579999099835e-01,4.680408360000001267e-01,6.433710629999040975e-01,5.150044590000106837e-01
9.478277759999400587e-01,8.339019059999372985e-01,8.462201459997231723e-01,8.987117640003816632e-01,1.028143774999989546e+00,7.182758000003559573e-01,9.075281049999830429e-01,7.696835050001027412e-01,1.250975493999703758e+00,9.044163860003209265e-01,8.717277480000120704e-01,9.248819379999986268e-01,1.028923816999849805e+00,1.528216872000029980e+00,1.298627294999732840e+00,1.075896590999946056e+00,2.185396711000066716e+00,1.278125859999818204e+00,1.185596038000312547e+00,9.429568280002058600e-01,1.313528330999815807e+00,1.391328391000115516e+00,6.876307819998146442e-01,1.017479896999702760e+00,2.618280062999929214e+00,1.021558167999955913e+00,7.890322490002290579e-01,8.440326079999067588e-01,1.089653325999734079e+00,6.380763519996435207e-01,9.166086110003561771e-01,1.072751275000427995e+00,1.089429636999739159e+00,8.030119889999696170e-01,1.074543416999858891e+00,1.124592231999940850e+00,8.986079809997136181e-01,8.908381010000994138e-01,1.775048558999969828e+00,8.351794179998250911e-01,1.130056679000063014e+00,6.862134550001428579e-01,1.518697098000302503e+00,9.211679669997465680e-01,7.799420050000662741e-01,7.424583789997996064e-01,6.895546689997900103e-01,1.358346573999824614e+00,8.537053430000014487e-01,9.509786700000404380e-01,1.775255223999920418e+00,1.175229764000050636e+00,1.223029561999737780e+00,1.117703190000156610e+00,9.553184060000603495e-01,1.064436565000050905e+00,8.962798279999333317e-01,1.137784442999873136e+00,1.521278505000282166e+00,7.317060660002425720e-01,7.274852160003320023e-01,8.523270350001439510e-01,7.291732899998351058e-01,9.279246699998111580e-01,7.452574969997840526e-01,8.165578870002718759e-01,7.696676340001431527e-01,9.173708529997384176e-01,1.007331385999805207e+00,8.038182389996109123e-01,1.014708489999975427e+00,9.297878990000754129e-01,8.181958310001391510e-01,1.282434663999993063e+00,8.481922860000850051e-01,8.440198250000321423e-01,1.190874618000179908e+00,1.100868661999811593e+00,9.441569810001055885e-01,1.043333410999821353e+00,9.090394439999727183e-01,6.839400960002421925e-01,1.129196790000150941e+00,8.581871189999219496e-01,1.387078228000063973e+00,7.667294660000152362e-01,7.268977930002620269e-01,8.682095070003015280e-01,1.109902250999766693e+00,6.999264279997987614e-01,9.735862500001530861e-01,9.088144440001997282e-01,8.161101020000387507e-01,8.276796630002536403e-01,8.789336280001407431e-01,9.132921079999505309e-01,8.073392179999245855e-01,9.014337280000290775e-01,1.048655567999958294e+00,9.558604140001989435e-01
1.804664608000166481e+00,2.780169083000146202e+00,1.376056701999914367e+00,3.349043389000144089e+00,1.430851719999736815e+00,1.607431649999853107e+00,2.023946293999870250e+00,1.188615012999889586e+00,1.173480131000360416e+00,1.399905475000196020e+00,1.687652240999796049e+00,1.383214950999899884e+00,1.299120053000024200e+00,1.638309055999798147e+00,1.264978474000145070e+00,1.622996374000194919e+00,1.882906425999863131e+00,1.600309690999893064e+00,1.165932863999842084e+00,2.696501096000247344e+00,1.692202923999957420e+00,1.610190271999726974e+00,1.749661617999663576e+00,2.252835601999777282e+00,2.001247684999725607e+00,1.647202235999884579e+00,1.309672087000308238e+00,1.291956086000027426e+00,1.652601398000115296e+00,1.845489747000101488e+00,1.514068988999952126e+00,1.508356654000181152e+00,1.935375147999820911e+00,1.671063496999977360e+00,2.319823496000026353e+00,1.616950033999728475e+00,1.446560690999831422e+00,1.831329576999905839e+00,1.212168605999977444e+00,2.347819030000209750e+00,1.863076125000134198e+00,1.690722990999802278e+00,1.396798268000111420e+00,1.386579128999983368e+00,2.185358360999998695e+00,1.334097022999685578e+00,1.218757344000096055e+00,1.770185962000141444e+00,1.279235834999781218e+00,3.366647116999956779e+00,1.115509266999652027e+00,1.664774418999968475e+00,2.378517139999985375e+00,1.762835713999720610e+00,2.275841801999831659e+00,1.461479542000233778e+00,1.849042135000217968e+00,1.306128170999727445e+00,1.644501540999954159e+00,2.009218034999776137e+00,1.481515154000135226e+00,1.653636182999889570e+00,1.308473209000112547e+00,1.554935683999701723e+00,1.791111796999757644e+00,1.814553415999853314e+00,1.629726855000171781e+00,1.770745487000112917e+00,1.371490879999782919e+00,1.104232173000127659e+00,1.471949116999894613e+00,1.298850291999769979e+00,1.277169250999577343e+00,1.275487494000117294e+00,1.873711242999888782e+00,1.600021737000133726e+00,1.377699929000300472e+00,2.028152163999948243e+00,1.299273192999862658e+00,2.653366283000195835e+00,1.250074783999934880e+00,1.380359427999792388e+00,1.234794685999986541e+00,2.356716372999926534e+00,1.693439530999967246e+00,1.265412205000302492e+00,1.638600760999906925e+00,1.188974366999900667e+00,1.361576227000114159e+00,4.526192040999831079e+00,1.256544571999711479e+00,1.330227532000208157e+00,1.382199206999757735e+00,2.382940458000120998e+00,1.396264973000143073e+00,1.306470343999990291e+00,1.411494733999916207e+00,1.484155397999984416e+00,2.481413362999774108e+00,1.647245665000355075e+00
2.263891493999835802e+00,2.062891368999771657e+00,3.262824686000385555e+00,2.756171257000005426e+00,3.345941441999912058e+00,7.340404091999971570e+00,2.249336554999899818e+00,3.864887273000022105e+00,2.360282978999748593e+00,2.803034101000321243e+00,3.601607653999963077e+00,3.829731478000212519e+00,2.803802550000000338e+00,2.417695052999988548e+00,2.532729701000334899e+00,4.496291267999822594e+00,1.978406938000262016e+00,2.888439722999919468e+00,2.436342643999978463e+00,6.422432702000151039e+00,3.555422369000098115e+00,2.086166391999995540e+00,2.143626536000283522e+00,2.081690170999991096e+00,2.888226572999883501e+00,4.070269063000068854e+00,2.252746705999925325e+00,2.714370202000282006e+00,2.423589707000246563e+00,3.293932415000199398e+00,2.543138581999755843e+00,4.066559831000176928e+00,3.006437620999804494e+00,3.564105561999895144e+00,2.067995025000072928e+00,2.242908954000085942e+00,3.136387013999865303e+00,2.336477564999768219e+00,2.629892197000117449e+00,2.039808553000057145e+00,2.684900147000007564e+00,2.363339214999996329e+00,2.796831064000343758e+00,3.199889267999878939e+00,2.480809166000199184e+00,1.975909502999911638e+00,4.441428181999981462e+00,2.235705047999999806e+00,2.074381638000022576e+01,2.313857984000151191e+00,3.533649770000010903e+00,2.445773142999769334e+00,2.167211024000152975e+00,5.791543693000221538e+00,4.044228349999684724e+00,2.405386214999907679e+00,5.211720522000177880e+00,3.060609336000197800e+00,2.796788673999799357e+00,2.063272021000102541e+00,3.151754867999898124e+00,1.894749724000121205e+00,2.464936263999788935e+00,2.680883822999930999e+00,2.338454007000109414e+00,1.630811391999941407e+00,2.585853084999598650e+00,2.840685204999772395e+00,2.322113459999854967e+00,7.532738491000145586e+00,3.514116424999883748e+00,2.456203062999975373e+00,2.518201933999989706e+00,3.412644465000084892e+00,2.969359569000062038e+00,3.491483390999746916e+00,2.741748408999683306e+00,2.819630088999929285e+00,2.142611173000204872e+00,3.080221672999869043e+00,1.867851792100009334e+01,2.867576860000099259e+00,3.074708084000121744e+00,3.181955762000143295e+00,2.672575328000220907e+00,3.066647424000166211e+00,2.650834752000264416e+00,4.726581819999864820e+00,2.113570844000150828e+00,2.735996434999833582e+00,2.709807331999854796e+00,3.099256442999831052e+00,3.355896995999955834e+00,2.817501605999950698e+00,2.960846678000052634e+00,3.629748455000026297e+00,1.983792435100031071e+01,4.222885186999974394e+00,2.194648143999984313e+00,2.503608230999816442e+00
4.195321872000022267e+00,5.027962057999957324e+00,4.072978363999936846e+00,3.556588514999930339e+00,4.031827154999973573e+00,4.911719830000038201e+00,1.218059955400030958e+01,3.913139409999985219e+00,3.064068387000133953e+00,8.642781672000182880e+00,1.286168733700014855e+01,4.292881043999841495e+00,3.646182468000006338e+00,9.539903536000110762e+00,3.794079958000111219e+00,2.110838740649996907e+02,4.402109829999972135e+00,1.292500472800020361e+01,5.315014255999813031e+00,5.806946071999846026e+00,3.810887946000548254e+00,3.340242545000364771e+00,3.607866133000243281e+00,1.787009859200043138e+01,4.007307234000109020e+00,3.773556895000183431e+00,3.827375005999783752e+00,3.226603252999666438e+00,8.025530532999255229e+00,4.193823847000203386e+00,4.958549613000286627e+00,5.265468466000129411e+00,1.039048954400004732e+01,4.089900796999972954e+01,5.221969447000446962e+00,4.922587383000063710e+00,3.712629501000265009e+00,7.783725825000146870e+00,3.264463522000369267e+00,2.230916123299994069e+01,5.955099273999621801e+00,3.229206353999870771e+00,2.893424875999698997e+00,1.974149088400008623e+01,2.962627167999926314e+00,5.185695099999975355e+00,4.267198409999764408e+00,4.051820849000250746e+00,2.417323913400014135e+01,5.347398651000730752e+00,4.142036313000062364e+00,4.670417096000164747e+00,4.981880590999935521e+00,3.370527262999530649e+00,3.622620782000012696e+00,2.108188904500002536e+01,6.301178558000174235e+00,2.579178145400055655e+01,4.120023856000443629e+00,2.921772835299998405e+01,4.146590306000689452e+00,3.302920056999937515e+00,3.389479713000582706e+00,3.623715239999910409e+00,5.225587939000433835e+00,1.435591895000015938e+01,3.254218572000354470e+00,3.541077357999711239e+00,4.536385905000315688e+00,7.838155372000073839e+00,7.010600100000374368e+00,4.281409008000082395e+00,4.276951679999910994e+00,5.936470525000004272e+00,3.958207973000753555e+00,3.851127125000857632e+00,2.844890853999459068e+00,1.361178326299977925e+01,5.412185446999501437e+00,7.744578611999713758e+00,4.295946633999847108e+00,4.159229835699989053e+01,3.551186505999794463e+00,1.376658275300087553e+01,4.194507023999904050e+00,5.224886130999948364e+00,3.370249118999709026e+00,3.660397812999690359e+00,4.874520305000260123e+00,4.991718928999944183e+00,3.692782795999846712e+00,2.969263943999976618e+00,6.562243803000455955e+00,3.019175049999830662e+00,7.458258814999680908e+00,8.579891944999872067e+00,4.397023657000318053e+00,4.345541949999642384e+00,8.924709214000358770e+00,4.185324108400072873e+01
